epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,2416.67,1.93993,1.57438,0.85929,0.76828,0.65308,0.73044,0.2979,1.95169,1.53162,0.88379,0.0009572,0.0009572,0.0009572
81,2448.14,1.92619,1.57898,0.86371,0.81415,0.6034,0.71929,0.2882,1.96669,1.52656,0.87814,0.000944,0.000944,0.000944
82,2478.75,1.93007,1.58318,0.85961,0.82681,0.60882,0.71882,0.28143,2.03536,1.53658,0.88544,0.0009308,0.0009308,0.0009308
83,2509,1.91986,1.557,0.8602,0.81792,0.63732,0.73565,0.3005,1.95872,1.52926,0.88377,0.0009176,0.0009176,0.0009176
84,2539.49,1.90113,1.57084,0.86291,0.77859,0.61846,0.70072,0.28326,2.00228,1.52878,0.88158,0.0009044,0.0009044,0.0009044
85,2570.23,1.9195,1.55654,0.86772,0.79628,0.61914,0.70252,0.29318,1.98198,1.56561,0.88063,0.0008912,0.0008912,0.0008912
86,2600.6,1.92072,1.56883,0.8659,0.82698,0.65978,0.73772,0.29406,2.019,1.50603,0.88503,0.000878,0.000878,0.000878
87,2630.68,1.90679,1.55395,0.85677,0.81329,0.65427,0.73253,0.29747,1.99186,1.48117,0.88022,0.0008648,0.0008648,0.0008648
88,2661.43,1.89611,1.57204,0.85646,0.79367,0.62522,0.70414,0.29533,1.98118,1.53916,0.88249,0.0008516,0.0008516,0.0008516
89,2692.02,1.90477,1.54883,0.86249,0.79798,0.65835,0.72526,0.30104,1.94938,1.51873,0.87698,0.0008384,0.0008384,0.0008384
90,2722.26,1.89407,1.55227,0.85953,0.83407,0.63004,0.72789,0.29805,1.9849,1.5596,0.87992,0.0008252,0.0008252,0.0008252
91,2752.74,1.89026,1.55418,0.85477,0.81263,0.63774,0.72036,0.30195,1.95282,1.50681,0.87745,0.000812,0.000812,0.000812
92,2783.01,1.8683,1.52505,0.85672,0.81677,0.65014,0.73468,0.30858,1.95157,1.51065,0.87575,0.0007988,0.0007988,0.0007988
93,2813.19,1.90811,1.52873,0.86325,0.82391,0.6281,0.71398,0.28985,1.95492,1.52261,0.87813,0.0007856,0.0007856,0.0007856
94,2843.48,1.88055,1.51562,0.85581,0.81336,0.65014,0.727,0.29722,1.97206,1.53348,0.87407,0.0007724,0.0007724,0.0007724
95,2873.71,1.9081,1.52102,0.86279,0.78316,0.65978,0.72633,0.30855,1.94166,1.48933,0.87705,0.0007592,0.0007592,0.0007592
96,2903.66,1.86119,1.47853,0.85699,0.77157,0.65014,0.71705,0.29024,1.96917,1.52924,0.87707,0.000746,0.000746,0.000746
97,2933.1,1.84281,1.46923,0.85605,0.8141,0.66352,0.72805,0.29787,1.95248,1.49572,0.87835,0.0007328,0.0007328,0.0007328
98,2962.46,1.86034,1.52254,0.8557,0.832,0.6584,0.74103,0.30519,1.96115,1.50515,0.88002,0.0007196,0.0007196,0.0007196
99,2991.88,1.84704,1.47364,0.85457,0.81358,0.65565,0.73316,0.31533,1.9189,1.51401,0.87268,0.0007064,0.0007064,0.0007064
100,3021.43,1.85819,1.51236,0.84805,0.79748,0.65086,0.71737,0.28821,1.97546,1.52231,0.87953,0.0006932,0.0006932,0.0006932
101,3051.15,1.87279,1.54129,0.85641,0.84845,0.64463,0.72939,0.3152,1.92474,1.48311,0.87627,0.00068,0.00068,0.00068
102,3080.66,1.87363,1.51038,0.8611,0.81696,0.64325,0.7196,0.29557,1.9527,1.48449,0.87226,0.0006668,0.0006668,0.0006668
103,3109.78,1.83611,1.45272,0.85685,0.81944,0.66264,0.74663,0.3135,1.92252,1.50745,0.87472,0.0006536,0.0006536,0.0006536
104,3139.03,1.83498,1.47731,0.85604,0.82016,0.65289,0.73346,0.30856,1.92993,1.47845,0.87627,0.0006404,0.0006404,0.0006404
105,3168.67,1.83278,1.50375,0.85503,0.79296,0.66391,0.72948,0.30281,1.95605,1.48471,0.87642,0.0006272,0.0006272,0.0006272
106,3198.02,1.82825,1.45515,0.85332,0.81117,0.67631,0.74395,0.31201,1.921,1.45646,0.87298,0.000614,0.000614,0.000614
107,3227.32,1.85861,1.48102,0.85645,0.82005,0.65281,0.73419,0.30913,1.94593,1.50064,0.87673,0.0006008,0.0006008,0.0006008
108,3256.74,1.83342,1.43714,0.84693,0.82106,0.65152,0.74188,0.31569,1.93091,1.49906,0.8752,0.0005876,0.0005876,0.0005876
109,3286.3,1.7995,1.42506,0.84806,0.8007,0.65152,0.73601,0.30927,1.93856,1.51663,0.87703,0.0005744,0.0005744,0.0005744
110,3316,1.85839,1.46176,0.8483,0.83083,0.64263,0.73407,0.31086,1.91849,1.46264,0.87381,0.0005612,0.0005612,0.0005612
111,3345.27,1.82277,1.42942,0.8453,0.82344,0.65524,0.73764,0.30449,1.96788,1.54568,0.88113,0.000548,0.000548,0.000548
112,3375.57,1.84564,1.47793,0.84681,0.8131,0.6405,0.72875,0.30855,1.92373,1.51585,0.87502,0.0005348,0.0005348,0.0005348
113,3406.02,1.81348,1.44729,0.84176,0.82381,0.66337,0.7428,0.30673,1.91324,1.48766,0.87654,0.0005216,0.0005216,0.0005216
114,3436.2,1.80946,1.45201,0.8423,0.82125,0.66667,0.7472,0.31073,1.93668,1.46214,0.88051,0.0005084,0.0005084,0.0005084
115,3466.43,1.80531,1.45156,0.8433,0.80785,0.65978,0.73079,0.31225,1.93587,1.48628,0.8812,0.0004952,0.0004952,0.0004952
116,3496.93,1.79218,1.45321,0.85096,0.81087,0.65565,0.73794,0.30797,1.92977,1.51993,0.88083,0.000482,0.000482,0.000482
117,3527.48,1.8003,1.4158,0.8438,0.81354,0.64187,0.72685,0.29865,1.94394,1.46827,0.87983,0.0004688,0.0004688,0.0004688
118,3557.87,1.83226,1.46436,0.84833,0.81478,0.66253,0.73832,0.30966,1.90621,1.46425,0.87744,0.0004556,0.0004556,0.0004556
119,3588.16,1.8077,1.43744,0.84096,0.8246,0.66696,0.74653,0.31727,1.922,1.46136,0.87589,0.0004424,0.0004424,0.0004424
120,3618.5,1.7694,1.39995,0.84466,0.80976,0.68009,0.7405,0.31167,1.90256,1.50791,0.87453,0.0004292,0.0004292,0.0004292
121,3648.77,1.76584,1.39947,0.85378,0.83645,0.66529,0.7467,0.30474,1.91942,1.48772,0.87707,0.000416,0.000416,0.000416
122,3679.26,1.76843,1.41191,0.83946,0.82908,0.65477,0.73615,0.30988,1.92453,1.52036,0.87632,0.0004028,0.0004028,0.0004028
123,3709.69,1.81602,1.44624,0.84674,0.82926,0.65559,0.736,0.30627,1.95603,1.49128,0.88037,0.0003896,0.0003896,0.0003896
124,3739.93,1.78911,1.4325,0.85162,0.84026,0.66529,0.7447,0.31677,1.91458,1.46877,0.87547,0.0003764,0.0003764,0.0003764
125,3770.45,1.77086,1.40721,0.83891,0.83022,0.67355,0.74365,0.31868,1.90826,1.4819,0.87661,0.0003632,0.0003632,0.0003632
126,3800.72,1.78037,1.39844,0.84892,0.81848,0.66454,0.74609,0.32097,1.88216,1.48213,0.8723,0.00035,0.00035,0.00035
127,3830.9,1.74559,1.39518,0.84005,0.83043,0.67631,0.75055,0.32346,1.88176,1.45923,0.87246,0.0003368,0.0003368,0.0003368
128,3860.98,1.78194,1.36981,0.85546,0.81916,0.6584,0.74073,0.30759,1.93646,1.50906,0.87907,0.0003236,0.0003236,0.0003236
129,3894.62,1.77566,1.37531,0.84906,0.82332,0.67769,0.74922,0.31221,1.91693,1.46195,0.87583,0.0003104,0.0003104,0.0003104
130,3931.18,1.7414,1.35568,0.85435,0.85729,0.64542,0.74728,0.31683,1.90547,1.45837,0.87505,0.0002972,0.0002972,0.0002972
131,3960.93,1.7288,1.36961,0.8377,0.83025,0.66024,0.74653,0.31105,1.91585,1.43842,0.87445,0.000284,0.000284,0.000284
132,3990.41,1.74841,1.35725,0.84442,0.79462,0.6584,0.73702,0.3094,1.90954,1.44832,0.87473,0.0002708,0.0002708,0.0002708
133,4020.29,1.76386,1.3654,0.83541,0.81187,0.6832,0.74816,0.30976,1.91261,1.43871,0.87595,0.0002576,0.0002576,0.0002576
134,4050.01,1.74607,1.38262,0.84056,0.81007,0.67906,0.7494,0.31679,1.93216,1.45401,0.87841,0.0002444,0.0002444,0.0002444
135,4078.99,1.72744,1.36121,0.83463,0.81261,0.65108,0.7366,0.3124,1.92577,1.45797,0.87284,0.0002312,0.0002312,0.0002312
136,4108.31,1.72593,1.33925,0.83588,0.81662,0.68182,0.75066,0.30733,1.92911,1.47213,0.87911,0.000218,0.000218,0.000218
137,4137.83,1.71831,1.35249,0.83737,0.82465,0.66116,0.75007,0.31443,1.93728,1.47377,0.8774,0.0002048,0.0002048,0.0002048
138,4167.32,1.70463,1.3196,0.83967,0.82546,0.66253,0.74577,0.31607,1.92627,1.47805,0.87608,0.0001916,0.0001916,0.0001916
139,4196.64,1.69575,1.3194,0.83502,0.8172,0.6708,0.75039,0.3177,1.9322,1.45762,0.87764,0.0001784,0.0001784,0.0001784
140,4225.93,1.70688,1.34221,0.83079,0.8207,0.66202,0.74885,0.31809,1.91628,1.45695,0.87836,0.0001652,0.0001652,0.0001652
141,4268.82,1.72812,1.29941,0.85362,0.83481,0.65014,0.7424,0.31054,1.92853,1.50534,0.87959,0.000152,0.000152,0.000152
142,4298.33,1.69743,1.28277,0.84388,0.8212,0.64187,0.74364,0.31032,1.93289,1.50598,0.87791,0.0001388,0.0001388,0.0001388
143,4327.94,1.63069,1.29492,0.83163,0.80085,0.66667,0.74374,0.30046,1.94577,1.49716,0.87989,0.0001256,0.0001256,0.0001256
144,4358.43,1.6533,1.27653,0.84144,0.81868,0.66529,0.73852,0.31161,1.91429,1.46054,0.87723,0.0001124,0.0001124,0.0001124
145,4389.52,1.66509,1.29686,0.82996,0.8274,0.65372,0.74256,0.31423,1.92759,1.48088,0.8775,9.92e-05,9.92e-05,9.92e-05
146,4419.86,1.6902,1.30797,0.84623,0.81416,0.65774,0.74312,0.31545,1.92478,1.47311,0.87671,8.6e-05,8.6e-05,8.6e-05
147,4449.71,1.63608,1.28905,0.84889,0.82783,0.65289,0.74781,0.31363,1.92996,1.4786,0.87806,7.28e-05,7.28e-05,7.28e-05
